id_1,id_2,title_1,title_2,price_1,price_2,image_1,image_2,matching
c6a3ee8cf706f1da8879ce1d3648df67,48216781a1456e1434b3fbdded8ebc28,iPhone 8 64GB Cinza Espacial,"iPhone 8 Apple 64GB Prata Tela Retina HD 4,7 IOS 11 4G e CÃ¢mera de 12 MP",3599,4998,https://i.zst.com.br/thumbs/8/3f/14/1048554160.jpg,https://i.zst.com.br/thumbs/8/20/1b/1042869192.jpg,1
a1864592bd0b1f4b978d0ad975e6d5b8,b68378bc21c6c17e2dea092daf10d093,iPhone XS 64GB Dourado (Dourado),iPhone Xs 64GB Prata IOS12 4G + Wi-fi Câmera 12MP - Apple,4979,5499,https://i.zst.com.br/thumbs/8/35/13/1065212139.jpg,https://i.zst.com.br/thumbs/8/36/39/1141526721.jpg,1
4c9b838c9f8b34fd126e1591f69c62de,acbc8d9747369becbd87c63bad13983a,"iPhone SE Apple 256GB, Tela 4,7”, iOS 13, Sensor de Impressão Digital, Câmera iSight 12MP, Wi-Fi, 4G, GPS, Bluetooth e NFC – Preto",iPhone SE 256 GB Branco 4.7,3759,4445,https://i.zst.com.br/thumbs/8/16/17/1103656307.jpg,https://i.zst.com.br/thumbs/8/d/e/1104383562.jpg,1
36ed15408f02aa6429a021a67cd59db4,27037e4d1074803796ba437b7a435c16,Smartphone LG K71 tela 6.8,"Smartphone LG K71 Branco 128GB, Tela de 6.8”, Câmera Traseira Tripla, Android 10, Inteligência Artificial e Processador Octa-Core",2199,1999,https://i.zst.com.br/thumbs/8/17/35/1267357186.jpg,https://i.zst.com.br/thumbs/8/32/17/1224601752.jpg,1
f59269cb921d355e57086d6f6b2a4cbf,9bbf407bf8f9ee0d26f4dd1af98a3aaa,Smartphone Asus Zenfone Zoom Single Chip Android 5.0 Tela 5.5,Smartphone Asus Zenfone Zoom Single Chip Android 5.0 Tela 5.5,1174,1174,https://i.zst.com.br/thumbs/8/9/e/607372162.jpg,https://i.zst.com.br/thumbs/8/b/1c/1141529689.jpg,1
1edd5e8bdafe53b6abfe19a72655ffb7,116091c441de1e51d505cdf96ca9a7f5,Smartphone Motorola One Fusion+ Dual Chip Android 10 Tela 6.5,Smartphone Motorola One Fusion+ Dual Chip Android 10 Tela 6.5,1799,1799,https://i.zst.com.br/thumbs/8/1/15/1139027823.jpg,https://i.zst.com.br/thumbs/8/37/15/1139027821.jpg,1
c3b06a60afeaceef44fea8fa5e5ee6a9,eb19882ef26554f70a7609e78bd01327,iPhone XR 128GB Branco Desbloqueado iOS 12 4G 12MP - Apple,"iPhone XR Branco, com Tela de 6,1",3898,4199,https://i.zst.com.br/thumbs/8/30/1c/1141529826.jpg,https://i.zst.com.br/thumbs/8/3d/32/1256255045.jpg,1
8ee80a587517adc7eea69de5fbd778a0,7c3ca6fac721377f5ec8849fa92afad1,Smartphone Motorola Moto G 5G Plus 128 GB - Lilás Prisma,Smartphone Motorola Moto G 5G Plus 128 GB - Lilás Prisma,2699,2699,https://i.zst.com.br/thumbs/8/29/35/1256126315.jpg,https://i.zst.com.br/thumbs/8/e/17/1255007662.jpg,1
f335d19660e60a28f7ddbeb09b12f75b,94e85fc3af874afc287007e18a2ef49a,Smartphone Xiaomi Redmi Go 16GB 1GB RAM Azul,Smartphone Xiaomi Redmi Go 16GB 1GB RAM,744,744,https://i.zst.com.br/thumbs/8/25/f/1043021724.jpg,https://i.zst.com.br/thumbs/8/c/38/1042855220.jpg,1
c6e205c1d458110ede26a215e106aceb,25ecc9222d83044eeeb57a3b618cc661,"Smartphone Samsung Galaxy M21s 64GB, 4GB RAM, Tela Infinita de 6.4”, Câmera Traseira Tripla, Android 10 e Processador Octa-Core - Preto","Smartphone Samsung Galaxy M21s 64GB, 4GB RAM, Tela Infinita de 6.4”, Câmera Traseira Tripla, Android 10 e Processador Octa-Core - Azul",1554,1554,https://i.zst.com.br/thumbs/8/4/3d/1253717282.jpg,https://i.zst.com.br/thumbs/8/1e/17/1253689833.jpg,1
3516bcb12846ccf5c3993a5c1381e613,61390ea67a0073e405f5fa0ba7ff4caa,"iPhone SE Apple (PRODUCT) VermelhoTM, 256GB Desbloqueado - MXVV2BZ/A","iPhone SE Apple 256GB, Tela 4,7”, iOS 13, Sensor de Impressão Digital, Câmera iSight 12MP, Wi-Fi, 4G, GPS, Bluetooth e NFC – Vermelho",4985,3499,https://i.zst.com.br/thumbs/8/2e/7/1094090972.jpg,https://i.zst.com.br/thumbs/8/36/36/1105204617.jpg,1
20d7817a0cd46ec79fc5e4fde61baeb4,0b319cac76e958183f6f1a4a671b4ab0,iPhone XR 64GB,iPhone XR 64GB Vermelho Desbloqueado iOS 12 4G 12MP - Apple,4299,3499,https://i.zst.com.br/thumbs/8/22/19/1243878099.jpg,https://i.zst.com.br/thumbs/8/4/14/1208532660.jpg,1
f4dc39a79cf505299fa0683fa1e14b98,b12c2f2368c4be8e3a99f4f0c8de6d4f,Celular Xiaomi Redmi Note 9S 64GB/4GB - Azul,Celular Xiaomi Redmi Note 9S 64GB/4GB - Azul,1659,1659,https://i.zst.com.br/thumbs/8/29/2f/1294560504.jpg,https://i.zst.com.br/thumbs/8/37/37/1294557959.jpg,1
a42d4b3e4881e2a0d11f552ea35a0a3c,9ae0639b351267d584b35fb1beb8da71,Smartphone Samsung G925i Galaxy S6 Edge Desbloqueado Vivo Android 5.0 Tela 5.1,Smartphone Samsung G925i Galaxy S6 Edge Desbloqueado Vivo Android 5.0 Tela 5.1,3221,3221,https://i.zst.com.br/thumbs/8/1f/1a/1141527313.jpg,https://i.zst.com.br/thumbs/8/e/15/833456747.jpg,1
4fc555215e2e318146041fa43c3d6934,7526f9739a4d9df8c214f5f1244eaa0d,"Samsung Galaxy J2 Core Preto, com Tela de 5, 4G, 16GB e Camera de 8MP - J260","Samsung Galaxy J2 Core Preto, com Tela de 5.0quot;,1GB, 16GB e Camera de 8MP - J260",689,719,https://i.zst.com.br/thumbs/8/3f/e/1294592003.jpg,https://i.zst.com.br/thumbs/8/3c/e/1294592323.jpg,1
bcb6a5d14fbc87e5dab2b9d3e2e9f5b1,be667b9b5df97f3a24f07f2f1bdecf3f,"Smartphone ASUS Zenfone 3 Max ZC520TL Dourado com 16GB, Tela de 5.2"", Dual Chip, Android 6.0, 4G, Câmera 13MP e 2GB de RAM",Smartphone Asus Zenfone 3 Max Dual Chip Android 6 Tela 5.2,1099,1299,https://i.zst.com.br/thumbs/8/22/39/1243944509.jpg,https://i.zst.com.br/thumbs/8/1f/15/1217203470.jpg,1
842639bf483853ac1da24eb03fe52f18,bb01f87859d3d37564e08b4ba1a08c2c,"Smartphone Motorola Moto G8 Play Vermelho Magenta 32GB, Tela Max Vision de 6.2” HD+, Câmera Traseira Tripla, Android 9.0 e Processador Octa-Core",Moto G8 Play Preto Ônix com Tela de 6.2,999,1199,https://i.zst.com.br/thumbs/8/32/11/943892648.jpg,https://i.zst.com.br/thumbs/8/2a/33/943971383.jpg,1
cda18682b3fa20508b2479c54dd8e1d6,ddbd99a2f0c5b4b5def7f7a8a4daa755,"Smartphone Motorola Moto G8 Power Preto Titanium 64GB, Tela de 6.4” FHD+, Câmera Traseira Quádrupla, Android 10 e Processador Qualcomm Octa-Core",Smartphone Motorola G8 Power 64 GB RAM 4 GB Azul Atlântico,1299,1388,https://i.zst.com.br/thumbs/8/2b/33/1020300052.jpg,https://i.zst.com.br/thumbs/8/3b/33/1107388465.jpg,1
3071e08a390b89ab41320c7a9c07a795,1134105b7d7d3cb3cca8fc0d700008bf,Smartphone Xiaomi Redmi 9 64GB - Purple - Global,"Smartphone xiaomi redmi 9 tela 6,53",1699,2099,https://i.zst.com.br/thumbs/8/e/2d/1181360558.jpg,https://i.zst.com.br/thumbs/8/34/18/1165305606.jpg,1
d688d9583a8d698c08fa4c169f73b90a,13d31328ed7610caa2855edd9eb118df,Smartphone Motorola Moto Z2 Play Camera 360 Edition Dual Chip Android 7.0 Tela 5.5,Smartphone Motorola Moto Z2 Play Camera 360 Edition Dual Chip Android 7.0 Tela 5.5,2399,2399,https://i.zst.com.br/thumbs/8/1d/36/834424975.jpg,https://i.zst.com.br/thumbs/8/3f/16/610776519.jpg,1
f80c85a566041381e23c68e03ba4a872,a9351461f0bf701f7ddb2b122058bfd5,Smartphone Samsung Galaxy Note10+ 256 GB Preto,"Smartphone Samsung Galaxy Note 10+ 256GB Preto 4G - 12GB RAM 6,8 Câm.",3699,3543,https://i.zst.com.br/thumbs/8/3d/f/1197054319.jpg,https://i.zst.com.br/thumbs/8/10/1e/895729705.jpg,1
8116c2572ae8a9d5de57db3b73a4166f,a45a789856eb29d7a5305ed5ae8502a0,Smartphone Motorola Moto E6S 32GB 4G Tela 6.1 Polegadas Câmera Dupla 13MP Selfie 5MP Android 9.0,"Smartphone Motorola Moto E6S Azul 32GB Câmera 13MP Tela 6,1",916,999,https://i.zst.com.br/thumbs/8/15/33/1175564931.jpg,https://i.zst.com.br/thumbs/8/3b/1b/1117836412.jpg,1
e170f46cdeb0aed6536133b6f1baa2f8,bd646e08016f2e24e0acfe3ae822d570,Smartphone Xiaomi Redmi Note 8T 64GB Android,Xiaomi Redmi Note 8T 64GB/4GB Dual SIM ROM Global - Azul,1454,1393,https://i.zst.com.br/thumbs/8/17/2d/1186173407.jpg,https://i.zst.com.br/thumbs/8/1f/3a/1042868502.jpg,1
c9a09bc19ae7ddb637ed7187dc943eac,b89d4c2c73965a38c44c5f6eded34367,iPhone 12 - 256gb - Vermelho - Original/lacrado,"iPhone 12 Vermelho, com Tela de 6,1",9589,8359,https://i.zst.com.br/thumbs/8/2a/33/1273322572.jpg,https://i.zst.com.br/thumbs/8/21/39/1263735944.jpg,1
489e9f441f6c4b8961a7c12abab0f67e,e96cc677da6b8c9919f12505f59e415f,"iPhone 12 Apple (PRODUCT) Vermelho™, 128GB Desbloqueado - MGJD3BZ/A","iPhone 12 Apple (PRODUCT) Vermelho™, 128GB Desbloqueado - MGJD3BZ/A",8495,8495,https://i.zst.com.br/thumbs/8/1d/33/1290399975.jpg,https://i.zst.com.br/thumbs/8/3c/37/1290579408.jpg,1
784a03358ba783408f0d4fd35f223259,35c09b4a36adaa57875dcdd05420a84c,"Smartphone Samsung Galaxy Note20 Bronze 256GB, 8GB RAM, Tela Infinita de 6.7”, Câmera Tripla, Caneta S-Pen, Android 10 e Processador Octa-Core",Galaxy Note20 Mystic gray 256GB,5299,6499,https://i.zst.com.br/thumbs/8/13/15/1178027542.jpg,https://i.zst.com.br/thumbs/8/3/3b/1181737371.jpg,1
38fd4492cb398030d09b59f86c5fb92f,589328cb4bb35952d4daf1759a42ae3b,Iphone Apple SE 128GB,iPhone SE 128GB Tela 4.7,3324,3760,https://i.zst.com.br/thumbs/8/a/18/1255987158.jpg,https://i.zst.com.br/thumbs/8/11/2d/1097195584.jpg,1
1241025cd1fec201c9b64e9f0da1ef4e,92fbbed2f97e78ba41bf898f465eb4f4,"iPhone 12 mini Apple (PRODUCT) Vermelho™, 256GB Desbloqueado - MGEC3BZ/A","iPhone 12 mini Apple 256GB (PRODUCT)RED, Tela Super Retina XDR de 5.4”, iOS, Câmera Traseira Dupla 12MP MGEC3BZ/A",8495,8499,https://i.zst.com.br/thumbs/8/9/31/1290397625.jpg,https://i.zst.com.br/thumbs/8/13/f/1262461816.jpg,1
7a0eb3efad02a58686dd89beadc10c15,719d1b3da49825631deac97a5e02cb02,Usado: iPhone 7 32GB Ouro Rosa Excelente - Trocafone,Usado: iPhone 7 32GB Prateado Excelente - Trocafone,1680,1680,https://i.zst.com.br/thumbs/8/37/12/861992201.jpg,https://i.zst.com.br/thumbs/8/39/15/830654401.jpg,1
80f241fbd0fc7220f78bdadff483e5fb,800e274fa3414a85ab9374334390f69f,"iPhone 12 Mini Branco, Tela de 5,4","iPhone 12 mini Apple Preto, 256GB Desbloqueado - MGE93BZ/A",7479,8495,https://i.zst.com.br/thumbs/8/12/39/1263735958.jpg,https://i.zst.com.br/thumbs/8/f/2d/1290580847.jpg,1
c124168b0215d3b84dbbd789db3a9ba2,fb80c668cf76acee635e3c2a93abe64f,Smartphone Motorola One Action 128GB Dual Android Pie 9.0 Tela 6.3,Smartphone Motorola One Action 128GB Dual Android Pie 9.0 Tela 6.3,1679,1595,https://i.zst.com.br/thumbs/8/3c/36/1096457480.jpg,https://i.zst.com.br/thumbs/8/5/12/1141530382.jpg,1
a8d3124ac97f2aee2c42ecd83dea52ae,698ed7ac1057e252f2f3dfe0477b1075,Smartphone Semp GO 3C 4018 Quad Core 8GB Tela 4'' Dual Flash 5MP - Preto,Smartphone Semp GO 3C PLUS 4018 Tela 4` Dual Chip Quad Core - Preto,459,449,https://i.zst.com.br/thumbs/8/2a/30/1043022761.jpg,https://i.zst.com.br/thumbs/8/32/35/1098313321.jpg,1
fd1a9755138adf9b1319cd993468242f,e2cec8b02d7a99fcde4c639a1b4a9684,"Smartphone LG Velvet Aurora White 128GB, 6GB RAM, Tela de 6.8”, Câmera Traseira Tripla, Android 10, Inteligência Artificial e Processador Octa-Core","Smartphone Velvet Aurora Gray LG, com Tela de 6,8",2999,3299,https://i.zst.com.br/thumbs/8/21/32/1202079513.jpg,https://i.zst.com.br/thumbs/8/38/38/1230228354.jpg,1
da8ac0ab2e7f06852bc5af2ced0c07e0,8d1efd062d1e59cedfd6bdcf209649fc,Smartphone LG K62+ Android 10.0 Tela 6.6,"Smartphone LG K62+ Azul 128GB, Tela de 6.59”, Câmera Traseira Quádrupla, Android 10, Inteligência Artificial e Processador Octa-Core",1699,2099,https://i.zst.com.br/thumbs/8/3a/3a/1261846123.jpg,https://i.zst.com.br/thumbs/8/0/3f/1268939156.jpg,1
db59ab3f44c9803cb32cd49062d6cffb,1629084290d356d7323571de2aecdc75,Smartphone Nokia 2.3 Ironman 32 Gb Tela 6.2 Polegadas Verde,Smartphone Nokia Brasil 2.3 32GB 2GB RAM Tela 6.2,1099,799,https://i.zst.com.br/thumbs/8/26/36/1248666792.jpg,https://i.zst.com.br/thumbs/8/8/14/1255147714.jpg,1
639eb915625c4c81adae9e46b1cd30d0,ed0776aa1648802e74a683c5c4081b46,Smartphone Motorola Moto G9 Play XT2083-1 64Gb Rosa Quartzo,Smartphone Motorola Moto G9 Play 64GB Tela 6.5,1439,1275,https://i.zst.com.br/thumbs/8/e/1c/1182309473.jpg,https://i.zst.com.br/thumbs/8/35/19/1185207485.jpg,1
4a00f2e7fcc5efb307550ea56cb9fdfb,a8282b871ecf32b9dd949473be5a787a,"Smartphone, Positivo, S510 SLIM, 8 GB, 5.0'', Dourado","Smartphone Positivo Slim, Cinza, S510, Tela de 5"", 8GB, 8MP",479,499,https://i.zst.com.br/thumbs/8/1a/35/1275313329.jpg,https://i.zst.com.br/thumbs/8/34/1c/1230507039.jpg,1
56d98d5473678ebd030d4cbaa94548d6,51cf542c0d5b9477d3e5f1d4f5f25a7c,iPhone 6s 16GB Prata Tela 4.7,iPhone 6s 16GB Ouro Rosa Tela 4.7,1954,1954,https://i.zst.com.br/thumbs/8/3c/1a/1141527323.jpg,https://i.zst.com.br/thumbs/8/23/3d/833739492.jpg,1
db0a562638592447fb7dd1a23ad9f995,f60d6450412e8360048dac7e402c8be5,"iPhone 12 mini Apple Azul, 64GB Desbloqueado - MGE13BZ/A","Iphone 12 mini Apple Preto, 64gb Desbloqueado - Mgdx3bz/a",6996,6996,https://i.zst.com.br/thumbs/8/34/37/1281986196.jpg,https://i.zst.com.br/thumbs/8/1d/38/1275635355.jpg,1
22e02baa995f71a030389fd025baf915,aa5d7d2b91439242e332180ece7f2b5e,Smartphone Xiaomi Mi Mix 3 6GB Ram Tela 6.39 128GB Camera Dupla 12+12MP - Preto,Smartphone Xiaomi Mi Mix 3 128GB 6GB RAM Preto,2479,2599,https://i.zst.com.br/thumbs/8/3f/14/960554676.jpg,https://i.zst.com.br/thumbs/8/f/17/1275667038.jpg,1
ae625028005fbe4296b2b4ee8357b155,8a9131b70d49598752b6fcc9b41dca5f,Celular Apple iPhone XS 256gb 4gb Ram 12mp Tela 5.8 Prata,Iphone Xs 256Gb Dourado Ios 12 4G,7499,5599,https://i.zst.com.br/thumbs/8/30/2c/1183062259.jpg,https://i.zst.com.br/thumbs/8/38/15/1143478008.jpg,1
f0bb8dd973bc2a2dcae6509e6ff78314,e279b2e62b46ac9730cad3aea5abfcea,Smartphone Motorola Moto G8 Power LITE 64GB 4GB RAM Câmera Traseira Tripla Azul Aqua,Smartphone Moto G8 Power Lite 4 Gb 64 Gb Xt2055-2 Motorola Azul Navy,1312,1234,https://i.zst.com.br/thumbs/8/25/17/1106678777.jpg,https://i.zst.com.br/thumbs/8/3f/3d/1275508245.jpg,1
e61d69c7c83ba2ed31497ea5ab3ac2c3,95aed9cd7012a1b5e1207918f020d79b,Smartphone Samsung Galaxy A10s 32GB 2GB RAM Octa Core,Celular Galaxy A 10 S 32GB Dual Samsung SM A107MZKRZTO,1183,939,https://i.zst.com.br/thumbs/8/7/2e/1248075582.jpg,https://i.zst.com.br/thumbs/8/22/13/1182652509.jpg,1
9538ad983028f1f9f1ce67a30b308cd7,4be4eb8d8bfa4e1049e59a7a2f18a963,Smartphone Motorola Moto E6 Plus 32GB Dual Chip Android Pie 9.0 Tela 6.1,Smartphone Motorola Moto E6 Plus 32GB Dual Chip Android Pie 9.0 Tela 6.1,989,989,https://i.zst.com.br/thumbs/8/2b/e/933152861.jpg,https://i.zst.com.br/thumbs/8/1/16/932996067.jpg,1
909efc3685a68a8f44d93680036a9085,bcf744beab1df28928ac0ef3b94b6dcd,"iPhone 12 Pro Apple Dourado, 256GB Desbloqueado - MGMR3BZ/A","iPhone 12 Pro Grafite, com Tela de 6,1",10994,9679,https://i.zst.com.br/thumbs/8/16/14/1290587222.jpg,https://i.zst.com.br/thumbs/8/1c/39/1263735822.jpg,1
8ff7c8d3c497583410a2680a8e8d0db9,a1c242fd0adffc9c48ab579cf10baacb,"iPhone 12 Apple Branco, 256GB Desbloqueado - MGJH3BZ/A","iPhone 12 Apple Branco, 256GB Desbloqueado - MGJH3BZ/A",9495,9495,https://i.zst.com.br/thumbs/8/18/10/1290583318.jpg,https://i.zst.com.br/thumbs/8/2b/31/1290397672.jpg,1
df99ebde2d406be5dc1481143bfdd0df,ed314d3c64f010814438daeb7dfd58f4,Xiaomi Redmi Note 6 Pro 64gb - Novo,Smartphone Xiaomi Redmi Note 6 Pro 64GB 4GB RAM Preto,1399,1259,https://i.zst.com.br/thumbs/8/3d/3a/1261802476.jpg,https://i.zst.com.br/thumbs/8/8/37/1056722062.jpg,1
a8281d0135bc55f1f29ab198b815567c,2cbe1e4666b3edaaaf9c5584f785e1c0,Smartphone Motorola Edge Dual Chip Desbloqueado Android 10 Tela 6.7,"Smartphone Motorola Edge 128GB Midnight Red 5G - 6GB RAM Tela 6,7 Câm.",3999,3999,https://i.zst.com.br/thumbs/8/3d/33/1124102612.jpg,https://i.zst.com.br/thumbs/8/c/2c/1124095651.jpg,1
e9bbcf8e626149017612f9d9eb08193b,e7c2121847c60cc039991c709bda81a2,"Smartphone Xiaomi Redmi 9C Cinza 32GB, Tela de 6.53","Smartphone Xiaomi Redmi 9C Cinza 32GB, Tela de 6.53",1110,1066,https://i.zst.com.br/thumbs/8/12/13/1181234011.jpg,https://i.zst.com.br/thumbs/8/indsp.gif,1
d33f20d272a8ee303b7c1fb351925992,a0f03f932177799c9a9c7977c28995f7,"Smartphone Asus Zenfone Go ZB500KG Dourado 8GB, Tela 5","Smartphone Asus Zenfone Go ZB500KG Dourado 8GB, Tela 5",1499,1499,https://i.zst.com.br/thumbs/8/38/11/1243892112.jpg,https://i.zst.com.br/thumbs/8/18/3e/1182619800.jpg,1
